rank,ItemCode,profit,profit_pos,weight,cum_profit_pct
701,SKU-13493,39992299.44,39992299.44,0.00023224722952764249,0.6894747275845184
702,SKU-01340,39937319.63,39937319.63,0.0002319279453471564,0.6897066555298657
703,SKU-09412,39889976.32,39889976.32,0.00023165300860337988,0.689938308538469
704,SKU-04839,39743763.0,39743763.0,0.00023080390417663931,0.6901691124426457
705,SKU-11301,39672081.43,39672081.43,0.0002303876278866083,0.6903995000705322
706,SKU-15425,39642922.0,39642922.0,0.00023021829036596223,0.6906297183608981
707,SKU-15967,39639866.69,39639866.69,0.00023020054726809628,0.6908599189081663
708,SKU-13075,39609203.0,39609203.0,0.00023002247406027088,0.6910899413822266
709,SKU-00314,39555068.97,39555068.97,0.00022970810157689996,0.6913196494838035
710,SKU-00611,39552518.8,39552518.8,0.0002296932919779117,0.6915493427757814
711,SKU-10750,39521023.0,39521023.0,0.0002295103864587447,0.6917788531622402
712,SKU-06364,39477175.09,39477175.09,0.0002292557485469298,0.692008108910787
713,SKU-09624,39364786.0,39364786.0,0.00022860307152792534,0.692236711982315
714,SKU-07052,39351541.07,39351541.07,0.00022852615426283027,0.6924652381365779
715,SKU-06040,39250146.0,39250146.0,0.0002279373228021489,0.69269317545938
716,SKU-12378,39184811.04,39184811.04,0.0002275579031722758,0.6929207333625522
717,SKU-00188,39083303.0,39083303.0,0.00022696841566105755,0.6931477017782133
718,SKU-07177,39011355.76,39011355.76,0.0002265505965459744,0.6933742523747592
719,SKU-00343,38973290.0,38973290.0,0.0002263295373064794,0.6936005819120658
720,SKU-11272,38931613.29,38931613.29,0.0002260875082016551,0.6938266694202674
721,SKU-02405,38899207.32,38899207.32,0.000225899317053408,0.6940525687373208
722,SKU-15988,38863493.0,38863493.0,0.0002256919133284257,0.6942782606506492
723,SKU-15572,38834439.0,38834439.0,0.00022552318807128415,0.6945037838387205
724,SKU-05147,38814056.14,38814056.14,0.00022540481871440452,0.6947291886574349
725,SKU-05617,38796153.0,38796153.0,0.00022530084983231802,0.6949544895072672
726,SKU-11003,38648504.0,38648504.0,0.00022444340798294466,0.6951789329152501
727,SKU-08323,38609637.25,38609637.25,0.00022421769715524428,0.6954031506124054
728,SKU-10115,38578058.0,38578058.0,0.0002240343070169987,0.6956271849194224
729,SKU-00313,38575078.91,38575078.91,0.0002240170065514415,0.6958512019259738
730,SKU-09753,38508075.86,38508075.86,0.00022362789982463907,0.6960748298257985
731,SKU-02495,38394209.51,38394209.51,0.00022296664391552084,0.696297796469714
732,SKU-00871,38212908.38,38212908.38,0.0002219137740945219,0.6965197102438085
733,SKU-01007,38195555.31,38195555.31,0.00022181299963324478,0.6967415232434417
734,SKU-02675,38128545.74,38128545.74,0.00022142385504285463,0.6969629470984847
735,SKU-09303,38100092.13,38100092.13,0.00022125861642979428,0.6971842057149145
736,SKU-00305,38095000.64,38095000.64,0.00022122904862641147,0.6974054347635409
737,SKU-03923,38009262.96,38009262.96,0.00022073114430670607,0.6976261659078477
738,SKU-14318,37998946.9,37998946.9,0.00022067123586462623,0.6978468371437122
739,SKU-08112,37992381.42,37992381.42,0.00022063310816099652,0.6980674702518732
740,SKU-02481,37926000.0,37926000.0,0.00022024761142530017,0.6982877178632986
741,SKU-15121,37923866.0,37923866.0,0.0002202352186498221,0.6985079530819484
742,SKU-04948,37791123.71,37791123.71,0.00021946434451841819,0.6987274174264668
743,SKU-14793,37737518.0,37737518.0,0.00021915304014710939,0.6989465704666139
744,SKU-10718,37682945.0,37682945.0,0.0002188361184338174,0.6991654065850478
745,SKU-06815,37670884.29,37670884.29,0.00021876607828801785,0.6993841726633357
746,SKU-14447,37643468.0,37643468.0,0.00021860686370207038,0.6996027795270378
747,SKU-10493,37565709.0,37565709.0,0.00021815529396055218,0.6998209348209984
748,SKU-11826,37548260.22,37548260.22,0.00021805396368271412,0.7000389887846811
749,SKU-14446,37504686.0,37504686.0,0.00021780091517048714,0.7002567896998515
750,SKU-07582,37479353.0,37479353.0,0.00021765379887189943,0.7004744434987235
751,SKU-13731,37475908.59,37475908.59,0.00021763379615409982,0.7006920772948775
752,SKU-14891,37454503.0,37454503.0,0.00021750948749859567,0.7009095867823761
753,SKU-15570,37308866.0,37308866.0,0.000216663729934256,0.7011262505123104
754,SKU-00326,37261201.65,37261201.65,0.00021638692881529697,0.7013426374411257
755,SKU-08901,37200700.0,37200700.0,0.000216035577660422,0.701558673018786
756,SKU-03690,37100966.0,37100966.0,0.0002154563925294329,0.7017741294113155
757,SKU-06205,37008130.0,37008130.0,0.00021491726614504544,0.7019890466774605
758,SKU-11387,36943688.13,36943688.13,0.00021454303295559022,0.7022035897104162
759,SKU-09488,36926317.84,36926317.84,0.0002144421584926291,0.7024180318689087
760,SKU-14285,36923139.71,36923139.71,0.00021442370214233377,0.7026324555710511
761,SKU-06674,36875643.0,36875643.0,0.00021414787455893293,0.7028466034456101
762,SKU-00439,36870414.06,36870414.06,0.00021411750854234048,0.7030607209541524
763,SKU-07702,36833393.0,36833393.0,0.0002139025161878229,0.7032746234703402
764,SKU-11861,36805923.0,36805923.0,0.00021374298969186094,0.7034883664600321
765,SKU-14867,36709944.0,36709944.0,0.0002131856109675824,0.7037015520709996
766,SKU-16296,36611131.0,36611131.0,0.0002126117743587186,0.7039141638453583
767,SKU-13623,36596517.0,36596517.0,0.00021252690649515877,0.7041266907518535
768,SKU-09837,36587415.23,36587415.23,0.0002124740497978471,0.7043391648016514
769,SKU-02844,36582546.74,36582546.74,0.0002124457770220799,0.7045516105786734
770,SKU-14894,36555624.0,36555624.0,0.0002122894286284179,0.7047639000073019
771,SKU-05904,36553197.43,36553197.43,0.00021227533681155198,0.7049761753441134
772,SKU-09656,36436832.0,36436832.0,0.00021159956799833736,0.7051877749121117
773,SKU-12094,36428014.43,36428014.43,0.0002115483617353232,0.705399323273847
774,SKU-09618,36425903.0,36425903.0,0.00021153610003057732,0.7056108593738776
775,SKU-05951,36338276.14,36338276.14,0.00021102722467826758,0.7058218865985558
776,SKU-07497,36319612.55,36319612.55,0.00021091883963586603,0.7060328054381917
777,SKU-10724,36299920.0,36299920.0,0.00021080447911536894,0.7062436099173071
778,SKU-08698,36287069.0,36287069.0,0.00021072984951946041,0.7064543397668266
779,SKU-15983,36204849.0,36204849.0,0.00021025237341833222,0.7066645921402449
780,SKU-11883,36144523.0,36144523.0,0.00020990204231547817,0.7068744941825604
781,SKU-00001,36084333.0,36084333.0,0.00020955250100525063,0.7070840466835656
782,SKU-09571,36065230.25,36065230.25,0.00020944156562954124,0.7072934882491951
783,SKU-06666,36048134.0,36048134.0,0.00020934228259872256,0.7075028305317939
784,SKU-14599,36003607.84,36003607.84,0.0002090837058865478,0.7077119142376804
785,SKU-14879,35999308.0,35999308.0,0.00020905873543120024,0.7079209729731116
786,SKU-07526,35930007.74,35930007.74,0.00020865628811969487,0.7081296292612314
787,SKU-07473,35842749.3,35842749.3,0.00020814955229238118,0.7083377788135238
788,SKU-03934,35836472.58,35836472.58,0.00020811310150433118,0.708545891915028
789,SKU-06777,35735112.63,35735112.63,0.00020752447399598103,0.7087534163890241
790,SKU-05388,35610003.0,35610003.0,0.00020679792500125964,0.7089602143140253
791,SKU-10419,35572342.59,35572342.59,0.00020657921975030262,0.7091667935337757
792,SKU-05289,35524631.83,35524631.83,0.00020630214911460977,0.7093730956828903
793,SKU-11817,35517457.0,35517457.0,0.00020626048273350228,0.7095793561656237
794,SKU-05900,35511441.08,35511441.08,0.0002062255464889596,0.7097855817121127
795,SKU-15029,35469079.0,35469079.0,0.00020597953723580853,0.7099915612493486
796,SKU-03157,35415240.12,35415240.12,0.00020566687877665612,0.7101972281281251
797,SKU-05296,35348547.85,35348547.85,0.0002052795768421513,0.7104025077049674
798,SKU-10186,35334771.8,35334771.8,0.00020519957520455766,0.710607707280172
799,SKU-07019,35314231.33,35314231.33,0.00020508029055932607,0.7108127875707313
800,SKU-05062,35309257.21,35309257.21,0.0002050514043585946,0.7110178389750899
801,SKU-06670,35302814.98,35302814.98,0.00020501399240453264,0.7112228529674944
802,SKU-07611,35295291.61,35295291.61,0.00020497030194752773,0.711427823269442
803,SKU-13663,35154595.0,35154595.0,0.0002041532347037336,0.7116319765041457
804,SKU-06906,35139719.73,35139719.73,0.000204066849567236,0.7118360433537129
805,SKU-15013,35079176.0,35079176.0,0.0002037152540412307,0.7120397586077541
806,SKU-15106,35072968.75,35072968.75,0.00020367920668622305,0.7122434378144403
807,SKU-11966,34971364.0,34971364.0,0.00020308915755114516,0.7124465269719915
808,SKU-10114,34962602.18,34962602.18,0.00020303827504503487,0.7126495652470365
809,SKU-01404,34952559.96,34952559.96,0.00020297995687363775,0.7128525452039102
810,SKU-10466,34947181.11,34947181.11,0.0002029487202848935,0.7130554939241951
811,SKU-00431,34925580.21,34925580.21,0.00020282327740587548,0.7132583172016009
812,SKU-03509,34820705.0,34820705.0,0.00020221423573261104,0.7134605314373336
813,SKU-00818,34782553.79,34782553.79,0.00020199268025944,0.713662524117593
814,SKU-14223,34731143.74,34731143.74,0.00020169412674164865,0.7138642182443347
815,SKU-09210,34682706.42,34682706.42,0.00020141283675499457,0.7140656310810897
816,SKU-16293,34644869.0,34644869.0,0.00020119310355409028,0.7142668241846437
817,SKU-09270,34619962.98,34619962.98,0.00020104846685591195,0.7144678726514996
818,SKU-14610,34618030.55,34618030.55,0.00020103724465763776,0.7146689098961573
819,SKU-14382,34591712.55,34591712.55,0.00020088440816980644,0.7148697943043271
820,SKU-10919,34589174.0,34589174.0,0.00020086966605162938,0.7150706639703788
821,SKU-11258,34511532.0,34511532.0,0.00020041877576406193,0.7152710827461428
822,SKU-13627,34469756.0,34469756.0,0.0002001761700525473,0.7154712589161953
823,SKU-01123,34404256.69,34404256.69,0.0001997957959931288,0.7156710547121885
824,SKU-06258,34387502.86,34387502.86,0.00019969850149753938,0.715870753213686
825,SKU-14804,34382717.84,34382717.84,0.0001996707134569967,0.716070423927143
826,SKU-11835,34342152.0,34342152.0,0.0001994351355061065,0.7162698590626491
827,SKU-02359,34127461.11,34127461.11,0.0001981883613744482,0.7164680474240236
828,SKU-01342,34117085.34,34117085.34,0.00019812810617856157,0.7166661755302021
829,SKU-10367,34106747.0,34106747.0,0.0001980680683498661,0.7168642435985519
830,SKU-07012,34089413.1,34089413.1,0.00019796740521450554,0.7170622110037665
831,SKU-00334,34081386.42,34081386.42,0.00019792079188597962,0.7172601317956525
832,SKU-14357,34011822.01,34011822.01,0.00019751681057651616,0.717457648606229
833,SKU-09357,33964749.0,33964749.0,0.00019724344354558489,0.7176548920497745
834,SKU-15007,33950481.5,33950481.5,0.0001971605879110331,0.7178520526376856
835,SKU-08906,33900323.0,33900323.0,0.0001968693025179604,0.7180489219402035
836,SKU-06033,33815619.0,33815619.0,0.00019637740108680054,0.7182452993412903
837,SKU-01346,33740025.95,33740025.95,0.00019593840966395466,0.7184412377509543
838,SKU-00098,33723301.66,33723301.66,0.0001958412867159695,0.7186370790376703
839,SKU-13626,33698001.0,33698001.0,0.00019569435822542258,0.7188327733958957
840,SKU-10173,33616045.51,33616045.51,0.00019521841821287998,0.7190279918141085
841,SKU-04968,33567634.69,33567634.69,0.00019493728211964208,0.7192229290962282
842,SKU-01662,33466695.0,33466695.0,0.0001943510951866539,0.7194172801914148
843,SKU-06914,33446964.26,33446964.26,0.00019423651288541852,0.7196115167043002
844,SKU-02178,33383690.8,33383690.8,0.00019386906500186595,0.7198053857693021
845,SKU-02997,33364932.0,33364932.0,0.00019376012704655285,0.7199991458963486
846,SKU-11853,33338900.0,33338900.0,0.00019360895144615673,0.7201927548477948
847,SKU-10854,33285685.29,33285685.29,0.0001932999177286492,0.7203860547655234
848,SKU-03555,33225531.75,33225531.75,0.0001929505881525332,0.7205790053536759
849,SKU-09208,33174715.0,33174715.0,0.00019265548010507507,0.7207716608337811
850,SKU-07555,33165130.89,33165130.89,0.00019259982231529662,0.7209642606560963
851,SKU-07429,33144852.9,33144852.9,0.00019248206196983424,0.7211567427180662
852,SKU-13729,33119117.46,33119117.46,0.00019233260858194786,0.7213490753266482
853,SKU-05479,33076834.07,33076834.07,0.00019208705630513343,0.7215411623829533
854,SKU-14165,33024981.0,33024981.0,0.00019178593003786113,0.7217329483129912
855,SKU-03203,32963859.0,32963859.0,0.00019143097632522238,0.7219243792893164
856,SKU-11560,32953134.0,32953134.0,0.00019136869304640214,0.7221157479823628
857,SKU-02733,32946465.53,32946465.53,0.0001913299672490768,0.7223070779496118
858,SKU-11410,32940534.0,32940534.0,0.00019129552108247347,0.7224983734706943
859,SKU-11056,32855573.09,32855573.09,0.0001908021276981983,0.7226891755983925
860,SKU-02967,32839196.41,32839196.41,0.0001907070234253228,0.7228798826218178
861,SKU-05976,32817026.259999998,32817026.259999998,0.00019057827474150586,0.7230704608965594
862,SKU-00119,32807716.46,32807716.46,0.00019052420995184055,0.7232609851065112
863,SKU-06405,32788678.64,32788678.64,0.00019041365164403732,0.7234513987581552
864,SKU-04871,32611458.91,32611458.91,0.0001893844837320525,0.7236407832418873
865,SKU-06716,32576086.94,32576086.94,0.00018917906813578853,0.7238299623100231
866,SKU-14409,32557615.0,32557615.0,0.00018907179606218752,0.7240190341060853
867,SKU-06397,32477836.94,32477836.94,0.00018860850103610664,0.7242076426071214
868,SKU-10523,32460567.0,32460567.0,0.00018850820933557247,0.724396150816457
869,SKU-04161,32323926.0,32323926.0,0.0001877146942305584,0.7245838655106875
870,SKU-06208,32277484.47,32277484.47,0.00018744499439262566,0.7247713105050801
871,SKU-03785,32264143.259999998,32264143.259999998,0.0001873675180008094,0.724958678023081
872,SKU-11996,32175028.0,32175028.0,0.00018684999906507812,0.725145528022146
873,SKU-07355,32121048.73,32121048.73,0.0001865365253192578,0.7253320645474652
874,SKU-07578,32085855.36,32085855.36,0.00018633214690654603,0.7255183966943718
875,SKU-10894,32049010.0,32049010.0,0.00018611817489441436,0.7257045148692662
876,SKU-03542,31996325.86,31996325.86,0.00018581222235539111,0.7258903270916216
877,SKU-02489,31942236.29,31942236.29,0.00018549810806452147,0.7260758251996862
878,SKU-14358,31919011.15,31919011.15,0.00018536323273862318,0.7262611884324247
879,SKU-05959,31878449.08,31878449.08,0.0001851276766812492,0.7264463161091059
880,SKU-09527,31876525.49,31876525.49,0.00018511650581949575,0.7266314326149255
881,SKU-04742,31854486.17,31854486.17,0.00018498851690457098,0.7268164211318301
882,SKU-01115,31833429.94,31833429.94,0.00018486623708694925,0.727001287368917
883,SKU-11013,31830211.0,31830211.0,0.000184847543740793,0.7271861349126578
884,SKU-13329,31828710.59,31828710.59,0.00018483883041171378,0.7273709737430695
885,SKU-07339,31689214.76,31689214.76,0.00018402873645608202,0.7275550024795255
886,SKU-03322,31640671.0,31640671.0,0.0001837468283405517,0.7277387493078661
887,SKU-09222,31588321.0,31588321.0,0.00018344281625232425,0.7279221921241185
888,SKU-06855,31570245.31,31570245.31,0.0001833378453208428,0.7281055299694392
889,SKU-11561,31535941.8,31535941.8,0.00018313863459097404,0.7282886686040302
890,SKU-09370,31389490.0,31389490.0,0.00018228814523963365,0.7284709567492699
891,SKU-09666,31353459.97,31353459.97,0.000182078908092371,0.7286530356573623
892,SKU-01362,31294660.25,31294660.25,0.0001817374405534142,0.7288347730979157
893,SKU-08889,31294347.0,31294347.0,0.00018173562141708875,0.7290165087193328
894,SKU-11885,31266306.0,31266306.0,0.0001815727789535551,0.7291980814982864
895,SKU-10520,31156056.0,31156056.0,0.00018093252426917925,0.7293790140225554
896,SKU-02109,31151915.4,31151915.4,0.0001809084785680806,0.7295599225011236
897,SKU-03985,31097197.36,31097197.36,0.00018059071456418157,0.7297405132156877
898,SKU-03650,31056926.0,31056926.0,0.0001803568467466198,0.7299208700624343
899,SKU-04194,31029633.16,31029633.16,0.00018019834907169986,0.730101068411506
900,SKU-14355,31020089.5,31020089.5,0.00018014292618715483,0.7302812113376932
901,SKU-05833,30980297.0,30980297.0,0.00017991183925266025,0.7304611231769459
902,SKU-05363,30968894.0,30968894.0,0.0001798456186253048,0.7306409687955712
903,SKU-09560,30956676.72,30956676.72,0.00017977466923074396,0.730820743464802
904,SKU-03946,30910332.0,30910332.0,0.00017950553159740075,0.7310002489963994
905,SKU-07088,30906767.22,30906767.22,0.00017948482985505364,0.7311797338262543
906,SKU-04519,30888654.67,30888654.67,0.00017937964486654126,0.7313591134711209
907,SKU-08254,30882554.64,30882554.64,0.00017934422017010286,0.731538457691291
908,SKU-05621,30772236.56,30772236.56,0.0001787035701248298,0.7317171612614158
909,SKU-10454,30763042.1,30763042.1,0.00017865017514899937,0.7318958114365649
910,SKU-11048,30750342.58,30750342.58,0.00017857642524270163,0.7320743878618076
911,SKU-09482,30715492.64,30715492.64,0.00017837404123059082,0.7322527619030381
912,SKU-04856,30506651.0,30506651.0,0.0001771612354409968,0.7324299231384792
913,SKU-13693,30502444.0,30502444.0,0.00017713680413526285,0.7326070599426144
914,SKU-09848,30459449.15,30459449.15,0.00017688712019769785,0.7327839470628121
915,SKU-11317,30413634.86,30413634.86,0.0001766210629298171,0.732960568125742
916,SKU-06477,30374553.16,30374553.16,0.0001763941038232559,0.7331369622295651
917,SKU-16263,30342800.0,30342800.0,0.00017620970373768914,0.7333131719333029
918,SKU-07062,30247537.55,30247537.55,0.00017565648623331162,0.7334888284195362
919,SKU-06048,30207330.43,30207330.43,0.00017542299147661988,0.7336642514110128
920,SKU-13639,30205859.0,30205859.0,0.0001754144464430577,0.7338396658574559
921,SKU-03396,30203233.740000002,30203233.740000002,0.00017539920077400822,0.7340150650582299
922,SKU-12372,30155677.65,30155677.65,0.00017512302835320911,0.7341901880865831
923,SKU-12460,30112948.0,30112948.0,0.00017487488451126587,0.7343650629710943
924,SKU-11472,30102900.0,30102900.0,0.00017481653277368213,0.734539879503868
925,SKU-01659,30000523.0,30000523.0,0.00017422199895216422,0.7347141015028201
926,SKU-03107,29975014.45,29975014.45,0.00017407386318228543,0.7348881753660025
927,SKU-04224,29759369.77,29759369.77,0.00017282155010717672,0.7350609969161096
928,SKU-01442,29691922.48,29691922.48,0.0001724298635459889,0.7352334267796556
929,SKU-15568,29678055.58,29678055.58,0.00017234933431530615,0.735405776113971
930,SKU-02402,29649289.89,29649289.89,0.00017218228336045988,0.7355779583973314
931,SKU-04953,29627084.06,29627084.06,0.00017205332747222444,0.7357500117248036
932,SKU-04936,29592309.49,29592309.49,0.00017185138115621848,0.7359218631059599
933,SKU-03195,29570467.0,29570467.0,0.00017172453529190165,0.7360935876412518
934,SKU-06006,29569674.73,29569674.73,0.0001717199343433412,0.736265307575595
935,SKU-08903,29567277.0,29567277.0,0.0001717060100089705,0.736437013585604
936,SKU-13595,29565744.22,29565744.22,0.00017169710869763155,0.7366087106943017
937,SKU-12263,29550346.67,29550346.67,0.00017160769052515618,0.7367803183848268
938,SKU-10457,29548148.07,29548148.07,0.00017159492259818048,0.736951913307425
939,SKU-14504,29479525.0,29479525.0,0.00017119640793129837,0.7371231097153563
940,SKU-14360,29468009.76,29468009.76,0.0001711295354927341,0.737294239250849
941,SKU-11244,29451945.0,29451945.0,0.00017103624263247673,0.7374652754934815
942,SKU-15366,29429862.0,29429862.0,0.00017090800005474364,0.7376361834935362
943,SKU-10455,29429028.08,29429028.08,0.0001709031572321913,0.7378070866507684
944,SKU-07561,29414039.44,29414039.44,0.00017081611372223737,0.7379779027644907
945,SKU-04229,29400372.93,29400372.93,0.00017073674821614602,0.7381486395127068
946,SKU-09662,29386297.98,29386297.98,0.00017065501077696366,0.7383192945234838
947,SKU-14143,29347340.0,29347340.0,0.00017042877014940064,0.7384897232936332
948,SKU-05916,29343633.92,29343633.92,0.00017040724783574376,0.7386601305414688
949,SKU-04266,29330989.0,29330989.0,0.00017033381500795638,0.7388304643564768
950,SKU-06330,29330141.54,29330141.54,0.00017032889355457931,0.7390007932500314
951,SKU-14312,29271517.59,29271517.59,0.0001699884467645193,0.7391707816967958
952,SKU-08255,29239682.42,29239682.42,0.00016980357042238413,0.7393405852672182
953,SKU-11046,29234981.9,29234981.9,0.00016977627309858363,0.7395103615403168
954,SKU-05534,29184600.23,29184600.23,0.0001694836916906546,0.7396798452320075
955,SKU-04559,29063619.26,29063619.26,0.00016878111905788511,0.7398486263510653
956,SKU-08106,29053754.009999998,29053754.009999998,0.00016872382860414324,0.7400173501796694
957,SKU-14529,29034857.2,29034857.2,0.00016861408918353315,0.7401859642688529
958,SKU-10742,28950065.0,28950065.0,0.0001681216755486258,0.7403540859444016
959,SKU-12006,28945704.0,28945704.0,0.00016809634991888828,0.7405221822943204
960,SKU-05148,28930437.0,28930437.0,0.00016800768988926138,0.7406901899842097
961,SKU-08939,28926988.75,28926988.75,0.00016798766487143463,0.7408581776490811
962,SKU-01041,28915151.19,28915151.19,0.00016791892062434548,0.7410260965697055
963,SKU-14216,28892577.0,28892577.0,0.0001677878255595519,0.741193884395265
964,SKU-15448,28883417.0,28883417.0,0.0001677346307032355,0.7413616190259683
965,SKU-03789,28846312.24,28846312.24,0.00016751915227781469,0.7415291381782461
966,SKU-15168,28829906.0,28829906.0,0.0001674238763411889,0.7416965620545873
967,SKU-11006,28806664.2,28806664.2,0.00016728890426569385,0.741863850958853
968,SKU-11849,28774732.0,28774732.0,0.00016710346444136345,0.7420309544232944
969,SKU-06151,28773929.27,28773929.27,0.00016709880274845833,0.7421980532260428
970,SKU-05274,28758814.39,28758814.39,0.00016701102612511342,0.742365064252168
971,SKU-09506,28736067.0,28736067.0,0.00016687892523618075,0.7425319431774041
972,SKU-00041,28635405.45,28635405.45,0.0001662943535452598,0.7426982375309493
973,SKU-00278,28587042.3,28587042.3,0.0001660134942859521,0.7428642510252353
974,SKU-15229,28576377.0,28576377.0,0.00016595155770286572,0.7430302025829382
975,SKU-13846,28565468.84,28565468.84,0.0001658882107592111,0.7431960907936974
976,SKU-06922,28479109.0,28479109.0,0.00016538669337053127,0.7433614774870679
977,SKU-11645,28459367.79,28459367.79,0.00016527205026687822,0.7435267495373348
978,SKU-06729,28451348.92,28451348.92,0.00016522548229335534,0.7436919750196281
979,SKU-01449,28449315.33,28449315.33,0.00016521367262874217,0.7438571886922568
980,SKU-14352,28268114.24,28268114.24,0.00016416138376990755,0.7440213500760268
981,SKU-14850,28194399.68,28194399.68,0.00016373330129964265,0.7441850833773264
982,SKU-05496,28179065.63,28179065.63,0.00016364425189063626,0.7443487276292171
983,SKU-00839,28141702.0,28141702.0,0.00016342727012979468,0.7445121548993469
984,SKU-04980,28122475.0,28122475.0,0.00016331561319721875,0.7446754705125441
985,SKU-03793,28121235.66,28121235.66,0.00016330841597961753,0.7448387789285237
986,SKU-06707,28099001.41,28099001.41,0.00016317929504795238,0.7450019582235717
987,SKU-03675,28071598.14,28071598.14,0.00016302015607303432,0.7451649783796447
988,SKU-06413,28069415.06,28069415.06,0.00016300747827533482,0.74532798585792
989,SKU-05282,28057965.05,28057965.05,0.00016294098464686636,0.7454909268425669
990,SKU-05216,28049875.25,28049875.25,0.0001628940047616449,0.7456538208473286
991,SKU-11924,27944458.0,27944458.0,0.00016228181530017984,0.7458161026626288
992,SKU-01084,27942652.46,27942652.46,0.00016227132999004082,0.7459783739926188
993,SKU-04566,27896735.02,27896735.02,0.00016200467369929662,0.7461403786663181
994,SKU-04561,27859089.06,27859089.06,0.0001617860523638061,0.7463021647186819
995,SKU-06713,27843201.0,27843201.0,0.0001616937856532334,0.7464638585043352
996,SKU-07484,27811278.5,27811278.5,0.0001615084021597006,0.7466253669064948
997,SKU-00623,27777349.0,27777349.0,0.00016131136341762775,0.7467866782699125
998,SKU-15127,27773418.0,27773418.0,0.00016128853492634177,0.7469479668048389
999,SKU-00376,27765481.0,27765481.0,0.00016124244239636542,0.7471092092472352
1000,SKU-06450,27716461.0,27716461.0,0.00016095776861289055,0.7472701670158481
1001,SKU-12456,27706707.0,27706707.0,0.00016090112422113178,0.7474310681400692
1002,SKU-01515,27695888.52,27695888.52,0.00016083829807602679,0.7475919064381453
1003,SKU-14482,27643721.0,27643721.0,0.00016053534570367059,0.7477524417838489
1004,SKU-01105,27634511.78,27634511.78,0.00016048186501211096,0.7479129236488611
1005,SKU-09413,27631130.78,27631130.78,0.00016046223053512343,0.7480733858793962
1006,SKU-12031,27570319.0,27570319.0,0.000160109078362695,0.7482334949577588
1007,SKU-03576,27569453.25,27569453.25,0.00016010405069382427,0.7483935990084527
1008,SKU-04452,27525065.0,27525065.0,0.00015984627486621657,0.7485534452833189
1009,SKU-14579,27518179.0,27518179.0,0.00015980628580719968,0.7487132515691262
1010,SKU-14511,27457432.26,27457432.26,0.0001594535113414803,0.7488727050804675
1011,SKU-09687,27444319.36,27444319.36,0.0001593773608140358,0.7490320824412816
1012,SKU-03630,27403541.2,27403541.2,0.00015914054985748045,0.749191222991139
1013,SKU-14862,27328237.0,27328237.0,0.00015870323587287115,0.7493499262270119
1014,SKU-07137,27311482.44,27311482.44,0.00015860593713795364,0.7495085321641499
1015,SKU-10394,27260163.0,27260163.0,0.0001583079098194997,0.7496668400739694
1016,SKU-13717,27233973.95,27233973.95,0.00015815582218283887,0.7498249958961523
1017,SKU-02846,27222849.93,27222849.93,0.0001580912216756816,0.7499830871178279
1018,SKU-06538,27213715.65,27213715.65,0.00015803817618308838,0.7501411252940109
1019,SKU-02090,27210272.0,27210272.0,0.00015801817787883577,0.7502991434718898
1020,SKU-02807,27202989.86,27202989.86,0.00015797588831650215,0.7504571193602062
1021,SKU-03260,27198444.0,27198444.0,0.0001579494891495224,0.7506150688493558
1022,SKU-10129,27197695.0,27197695.0,0.00015794513948277775,0.7507730139888386
1023,SKU-09476,27158829.0,27158829.0,0.00015771943301055142,0.7509307334218491
1024,SKU-13076,27151187.0,27151187.0,0.00015767505363369882,0.7510884084754827
1025,SKU-00397,27140732.9,27140732.9,0.00015761434355210304,0.7512460228190349
1026,SKU-02832,27081557.62,27081557.62,0.00015727069502403725,0.7514032935140589
1027,SKU-13853,27026712.43,27026712.43,0.0001569521926221054,0.7515602457066809
1028,SKU-15034,27019498.0,27019498.0,0.00015691029627196845,0.7517171560029529
1029,SKU-07072,26949296.35,26949296.35,0.0001565026143194658,0.7518736586172724
1030,SKU-07058,26937784.82,26937784.82,0.00015643576342597978,0.7520300943806985
1031,SKU-09475,26819168.0,26819168.0,0.00015574692011848982,0.7521858413008169
1032,SKU-05263,26576230.48,26576230.48,0.00015433610936846118,0.7523401774101853
1033,SKU-09465,26574039.06,26574039.06,0.00015432338313789033,0.7524945007933233
1034,SKU-06993,26569510.32,26569510.32,0.00015429708339186475,0.7526487978767151
1035,SKU-10368,26561971.0,26561971.0,0.0001542533003084452,0.7528030511770236
1036,SKU-05615,26547516.24,26547516.24,0.00015416935719913424,0.7529572205342228
1037,SKU-02540,26513854.68,26513854.68,0.00015397387446468164,0.7531111944086873
1038,SKU-14463,26485547.0,26485547.0,0.00015380948331072416,0.7532650038919981
1039,SKU-08190,26419225.0,26419225.0,0.00015342433164471802,0.7534184282236428
1040,SKU-14367,26418146.72,26418146.72,0.00015341806975064938,0.7535718462933935
1041,SKU-13548,26404066.0,26404066.0,0.00015333629880335335,0.7537251825921969
1042,SKU-03918,26372163.79,26372163.79,0.0001531510331399117,0.7538783336253367
1043,SKU-14808,26354872.0,26354872.0,0.00015305061454990042,0.7540313842398866
1044,SKU-16287,26343667.0,26343667.0,0.00015298554376769243,0.7541843697836543
1045,SKU-01664,26339904.0,26339904.0,0.00015296369090259216,0.7543373334745569
1046,SKU-04770,26331437.0,26331437.0,0.00015291452050429183,0.7544902479950611
1047,SKU-09670,26319298.5,26319298.5,0.0001528440286087245,0.75464309202367
1048,SKU-02949,26265097.04,26265097.04,0.0001525292645392006,0.7547956212882091
